stimindex,value,rpe,sim_reward,sub,reward,sim
1,0.0,0.622743189335,0.622743189335,104,acc,exp
4,0.0,0.0,0.0,104,acc,exp
3,0.143476992846,0.486825436354,0.630302429199,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
1,0.0,0.678692042828,0.678692042828,104,acc,exp
5,0.203269407153,0.368056356907,0.571325778961,104,acc,exp
2,0.0,0.0,0.0,104,acc,exp
4,0.0,0.0,0.0,104,acc,exp
3,0.0,0.0,0.0,104,acc,exp
4,0.0863211452961,0.581409931183,0.667731046677,104,acc,exp
1,0.0,0.63161367178,0.63161367178,104,acc,exp
2,0.0779380723834,0.511322855949,0.589260935783,104,acc,exp
3,0.142971947789,0.497537434101,0.640509366989,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
2,0.0,0.0,0.0,104,acc,exp
3,0.079205147922,0.553466022015,0.632671177387,104,acc,exp
2,0.0803333669901,0.546371877193,0.626705229282,104,acc,exp
3,0.0,0.0,0.0,104,acc,exp
5,0.0,0.0,0.0,104,acc,exp
4,0.149825036526,0.495502471924,0.64532750845,104,acc,exp
4,0.0,0.0,0.0,104,acc,exp
6,0.0,0.0,0.0,104,acc,exp
5,0.0,0.0,0.0,104,acc,exp
6,0.14959910512,0.480637103319,0.630236208439,104,acc,exp
4,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
5,0.0,0.0,0.0,104,acc,exp
5,0.0,0.0,0.0,104,acc,exp
6,0.205395102501,0.442806452513,0.648201584816,104,acc,exp
7,0.210730135441,0.448313623667,0.659043729305,104,acc,exp
8,0.267750024796,0.34288918972,0.610639214516,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
7,0.250081568956,0.382581710815,0.632663309574,104,acc,exp
6,0.212846755981,0.367336452007,0.580183207989,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
5,0.0,0.0,0.0,104,acc,exp
6,0.0,0.0,0.0,104,acc,exp
6,0.0,0.0,0.0,104,acc,exp
7,0.206252485514,0.381223469973,0.587475955486,104,acc,exp
7,0.0,0.0,0.0,104,acc,exp
7,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
8,0.0,0.0,0.0,104,acc,exp
9,0.160269215703,0.43502509594,0.595294296741,104,acc,exp
9,0.0,0.0,0.0,104,acc,exp
10,0.311361253262,0.30284422636,0.614205479622,104,acc,exp
8,0.25473934412,0.273842394352,0.528581738472,104,acc,exp
11,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
9,0.289568692446,0.346562087536,0.636130750179,104,acc,exp
10,0.333647042513,0.269702732563,0.603349804878,104,acc,exp
10,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
8,0.298741191626,0.240567535162,0.539308726788,104,acc,exp
11,0.367949873209,0.263049304485,0.630999147892,104,acc,exp
9,0.329338371754,0.293596416712,0.622934818268,104,acc,exp
11,0.215598970652,0.382249832153,0.597848832607,104,acc,exp
12,0.401406437159,0.185855269432,0.587261736393,104,acc,exp
10,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
7,0.259567350149,0.278142213821,0.537709593773,104,acc,exp
8,0.294943571091,0.358356505632,0.653300046921,104,acc,exp
11,0.0,0.0,0.0,104,acc,exp
12,0.0,0.0,0.0,104,acc,exp
12,0.0,0.0,0.0,104,acc,exp
13,0.26421636343,0.297389388084,0.561605751514,104,acc,exp
8,0.261714547873,0.316260635853,0.577975213528,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
9,0.0,0.0,0.0,104,acc,exp
10,0.0,0.0,0.0,104,acc,exp
9,0.301938951015,0.36585688591,0.667795836926,104,acc,exp
10,0.34847137332,0.221634089947,0.570105493069,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
13,0.425044924021,0.16651673615,0.591561675072,104,acc,exp
11,0.0,0.0,0.0,104,acc,exp
14,0.0,0.0,0.0,104,acc,exp
11,0.0,0.0,0.0,104,acc,exp
12,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
12,0.0,0.0,0.0,104,acc,exp
14,0.446223765612,0.220434308052,0.666658043861,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
12,0.376660466194,0.274851173162,0.651511669159,104,acc,exp
13,0.0,0.0,0.0,104,acc,exp
14,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
15,0.302040576935,0.317589730024,0.619630336761,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
13,0.0,0.0,0.0,104,acc,exp
14,0.366680175066,0.213408082724,0.58008825779,104,acc,exp
15,0.393822997808,0.25455057621,0.648373603821,104,acc,exp
13,0.340522050858,0.298007816076,0.638529837132,104,acc,exp
14,0.378424912691,0.250226676464,0.628651618958,104,acc,exp
15,0.349879235029,0.310055613518,0.659934878349,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
13,0.411618083715,0.213194668293,0.624812781811,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
16,0.0,0.0,0.0,104,acc,exp
17,0.426198661327,0.239696010947,0.665894687176,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
16,0.0,0.0,0.0,104,acc,exp
14,0.438733786345,0.15749502182,0.596228837967,104,acc,exp
15,0.474260240793,0.181548595428,0.655808806419,104,acc,exp
16,0.49735096097,0.132346540689,0.629697501659,104,acc,exp
17,0.389314442873,0.21096239984,0.600276827812,104,acc,exp
18,0.0,0.0,0.0,104,acc,exp
19,0.456685006618,0.188471361995,0.645156383514,104,acc,exp
15,0.458765178919,0.176206290722,0.634971499443,104,acc,exp
16,0.481176435947,0.149543702602,0.63072013855,104,acc,exp
17,0.0,0.0,0.0,104,acc,exp
16,0.34243401885,0.205671444535,0.548105478287,104,acc,exp
20,0.480656206608,0.100042939186,0.580699145794,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
17,0.514183759689,0.111787073314,0.625970840454,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
15,0.410250604153,0.22083351016,0.631084144115,104,acc,exp
16,0.438337892294,0.189340651035,0.627678513527,104,acc,exp
17,0.368592858315,0.262101560831,0.630694448948,104,acc,exp
18,0.401928901672,0.204272404313,0.606201291084,104,acc,exp
21,0.493380397558,0.12879909575,0.622179508209,104,acc,exp
18,0.416146218777,0.217316657305,0.633462905884,104,acc,exp
18,0.500196516514,0.183261826634,0.683458328247,104,acc,exp
19,0.523505151272,0.0261835418642,0.549688696861,104,acc,exp
20,0.526835381985,0.129742667079,0.65657800436,104,acc,exp
18,0.52840167284,0.0951427072287,0.62354439497,104,acc,exp
21,0.543336987495,0.107790343463,0.651127338409,104,acc,exp
22,0.557046592236,0.0878275483847,0.644874155521,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
19,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
19,0.540502667427,0.101714417338,0.642217099667,104,acc,exp
19,0.427909821272,0.14097058773,0.5688803792,104,acc,exp
20,0.553439438343,0.0556203760207,0.609059870243,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
17,0.462419629097,0.163522362709,0.625941991806,104,acc,exp
22,0.0,0.0,0.0,104,acc,exp
18,0.483217656612,0.109013192356,0.592230856419,104,acc,exp
19,0.497082769871,0.146954596043,0.644037365913,104,acc,exp
21,0.560513675213,0.099020935595,0.65953463316,104,acc,exp
23,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
22,0.573107898235,0.0142529159784,0.587360799313,104,acc,exp
23,0.574920713902,0.0460883937776,0.621009111404,104,acc,exp
24,0.580782592297,0.0983791798353,0.679161727428,104,acc,exp
23,0.568217158318,0.0710341483355,0.639251291752,104,acc,exp
24,0.577251791954,0.0799376964569,0.657189488411,104,acc,exp
20,0.0,0.0,0.0,104,acc,exp
25,0.593295156956,0.0798910036683,0.673186182976,104,acc,exp
21,0.515773534775,0.105463445187,0.621236979961,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
20,0.445839494467,0.233594298363,0.679433822632,104,acc,exp
21,0.475549787283,0.168243691325,0.643793463707,104,acc,exp
22,0.529187202454,0.0910267531872,0.620213925838,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
20,0.443786174059,0.21272751689,0.656513690948,104,acc,exp
21,0.470842450857,0.192188456655,0.663030922413,104,acc,exp
22,0.495286434889,0.12710095942,0.62238740921,104,acc,exp
23,0.540764629841,0.0884005278349,0.629165172577,104,acc,exp
23,0.511452078819,0.0814968794584,0.592948973179,104,acc,exp
26,0.603456318378,0.0506251603365,0.654081463814,104,acc,exp
24,0.552008092403,0.0878694206476,0.63987749815,104,acc,exp
22,0.49694827199,0.164052784443,0.661001086235,104,acc,exp
23,0.517813742161,0.0922832638025,0.610096991062,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
25,0.587418854237,0.0031962597277,0.590615153313,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
24,0.521817445755,0.072119101882,0.593936562538,104,acc,exp
24,0.529551029205,0.0696316733956,0.599182665348,104,acc,exp
25,0.530990123749,0.059320487082,0.590310633183,104,acc,exp
24,0.0,0.0,0.0,104,acc,exp
26,0.587825417519,0.0752532705665,0.663078665733,104,acc,exp
25,0.509762048721,-0.0301607251167,0.479601323605,104,acc,exp
26,0.505925953388,0.0880472138524,0.593973219395,104,acc,exp
27,0.517124474049,0.0226201284677,0.539744615555,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
25,0.53840726614,0.095873400569,0.63428068161,104,acc,exp
26,0.550601184368,0.087642043829,0.638243257999,104,acc,exp
27,0.609895169735,-0.0551281496882,0.554767072201,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
25,0.563183963299,0.0434802211821,0.606664180756,104,acc,exp
28,0.520001471043,0.157379046082,0.677380502224,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
27,0.561748147011,0.116893157363,0.678641319275,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
28,0.602883577347,0.0578520484269,0.660735607147,104,acc,exp
27,0.597396671772,0.0351415574551,0.632538259029,104,acc,exp
26,0.568714141846,0.0423700325191,0.611084163189,104,acc,exp
28,0.576615512371,0.0429233685136,0.619538903236,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
27,0.574103057384,0.0775449499488,0.651647984982,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
28,0.60186624527,0.035529922694,0.637396156788,104,acc,exp
29,0.610241651535,0.0383972153068,0.64863884449,104,acc,exp
28,0.583965778351,0.0527589730918,0.636724770069,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
26,0.538534939289,0.0373501442373,0.575885057449,104,acc,exp
27,0.543285429478,0.0742632821202,0.617548704147,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
29,0.0,0.0,0.0,104,acc,exp
30,0.582074820995,0.0711663886905,0.653241217136,104,acc,exp
28,0.552730798721,0.127285927534,0.680016696453,104,acc,exp
31,0.591126322746,0.0674055591226,0.658531844616,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
29,0.606385231018,0.00022032589186,0.606605529785,104,acc,exp
29,0.54001814127,0.0834841355681,0.623502254486,104,acc,exp
30,0.606413245201,0.0103605706245,0.616773784161,104,acc,exp
29,0.568919956684,0.00533034047112,0.574250280857,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
29,0.59067606926,0.0566767379642,0.647352814674,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
31,0.607730984688,0.035813882947,0.643544852734,104,acc,exp
30,0.597884654999,0.0442690998316,0.642153739929,104,acc,exp
30,0.569597899914,0.0338962674141,0.603494167328,104,acc,exp
32,0.612286031246,-0.0372166410089,0.57506942749,104,acc,exp
30,0.550636291504,0.0773415639997,0.627977848053,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
31,0.603515148163,0.0602939762175,0.663809120655,104,acc,exp
32,0.599699437618,-0.0802112221718,0.519488215446,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
31,0.560473144054,0.0781540945172,0.638627231121,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
33,0.589497566223,0.0184615906328,0.607959151268,104,acc,exp
31,0.57390910387,0.0343604832888,0.608269572258,104,acc,exp
30,0.6151252985,-0.0155287599191,0.599596500397,104,acc,exp
31,0.613150238991,0.0144011126831,0.627551317215,104,acc,exp
32,0.578279316425,0.0353544466197,0.613633751869,104,acc,exp
33,0.607552528381,0.00365100218914,0.611203551292,104,acc,exp
32,0.614981889725,0.00899607874453,0.623977959156,104,acc,exp
0,0.0,0.0,0.0,104,acc,exp
33,0.582775950432,0.0687484070659,0.651524364948,104,acc,exp
32,0.61118376255,-0.0390666648746,0.572117090225,104,acc,exp
33,0.606215000153,-0.0447998680174,0.56141513586,104,acc,exp
33,0.616126060486,0.0542214848101,0.670347511768,104,acc,exp
32,0.0,0.0,0.0,104,acc,exp
33,0.0,0.0,0.0,104,acc,exp
34,0.591519892216,-0.0773825123906,0.514137387276,104,acc,exp
1,0.0,0.815258324146,0.815258324146,104,acc,gauss
2,0.101142987609,0.631691336632,0.732834339142,104,acc,gauss
1,0.0,0.794076800346,0.794076800346,104,acc,gauss
2,0.0985151529312,0.694929420948,0.793444573879,104,acc,gauss
1,0.0,0.786743581295,0.786743581295,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
3,0.184729829431,0.568659543991,0.753389358521,104,acc,gauss
1,0.0,0.799061834812,0.799061834812,104,acc,gauss
4,0.0,0.0,0.0,104,acc,gauss
3,0.179512187839,0.62861686945,0.808129072189,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
1,0.0,0.860514938831,0.860514938831,104,acc,gauss
5,0.255279153585,0.475699335337,0.730978488922,104,acc,gauss
2,0.0,0.0,0.0,104,acc,gauss
4,0.0,0.0,0.0,104,acc,gauss
3,0.0,0.0,0.0,104,acc,gauss
4,0.106757633388,0.742739439011,0.849497079849,104,acc,gauss
1,0.0,0.809677362442,0.809677362442,104,acc,gauss
2,0.0976053774357,0.658389568329,0.755994915962,104,acc,gauss
3,0.179286837578,0.640703558922,0.819990336895,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
2,0.0,0.0,0.0,104,acc,gauss
3,0.0991336107254,0.711787164211,0.810920774937,104,acc,gauss
2,0.100450597703,0.703393757343,0.803844332695,104,acc,gauss
3,0.0,0.0,0.0,104,acc,gauss
5,0.0,0.0,0.0,104,acc,gauss
4,0.187715381384,0.637722194195,0.825437545776,104,acc,gauss
4,0.0,0.0,0.0,104,acc,gauss
6,0.0,0.0,0.0,104,acc,gauss
5,0.0,0.0,0.0,104,acc,gauss
6,0.187439695001,0.620610952377,0.808050692081,104,acc,gauss
4,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
5,0.0,0.0,0.0,104,acc,gauss
5,0.0,0.0,0.0,104,acc,gauss
6,0.257499963045,0.571140646935,0.828640639782,104,acc,gauss
7,0.264434248209,0.575980186462,0.840414464474,104,acc,gauss
8,0.335891783237,0.448148727417,0.784040510654,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
7,0.314295589924,0.496615916491,0.810911536217,104,acc,gauss
6,0.266832798719,0.476669281721,0.743502080441,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
5,0.0,0.0,0.0,104,acc,gauss
6,0.0,0.0,0.0,104,acc,gauss
6,0.0,0.0,0.0,104,acc,gauss
7,0.258774101734,0.49479174614,0.753565847874,104,acc,gauss
7,0.0,0.0,0.0,104,acc,gauss
7,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
8,0.0,0.0,0.0,104,acc,gauss
9,0.198903739452,0.565202057362,0.764105796814,104,acc,gauss
9,0.0,0.0,0.0,104,acc,gauss
10,0.391490250826,0.397040516138,0.788530766964,104,acc,gauss
8,0.320159226656,0.345831245184,0.66599047184,104,acc,gauss
11,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
9,0.363063901663,0.4518917799,0.81495565176,104,acc,gauss
10,0.419126719236,0.355568289757,0.774695038795,104,acc,gauss
10,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
8,0.37590700388,0.307089447975,0.682996451855,104,acc,gauss
11,0.463239431381,0.345713227987,0.808952629566,104,acc,gauss
9,0.414005309343,0.385289371014,0.799294650555,104,acc,gauss
11,0.269024133682,0.498469382524,0.767493546009,104,acc,gauss
12,0.506129443645,0.247143954039,0.753273427486,104,acc,gauss
10,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
7,0.325969576836,0.354520738125,0.68049031496,104,acc,gauss
8,0.36995229125,0.46428579092,0.834238111973,104,acc,gauss
11,0.0,0.0,0.0,104,acc,gauss
12,0.0,0.0,0.0,104,acc,gauss
12,0.0,0.0,0.0,104,acc,gauss
13,0.330865472555,0.385992705822,0.716858208179,104,acc,gauss
8,0.328357100487,0.412053823471,0.740410923958,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
9,0.0,0.0,0.0,104,acc,gauss
10,0.0,0.0,0.0,104,acc,gauss
9,0.379477530718,0.470086067915,0.849563598633,104,acc,gauss
10,0.437797605991,0.291429758072,0.729227364063,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
13,0.536790788174,0.222315236926,0.759105980396,104,acc,gauss
11,0.0,0.0,0.0,104,acc,gauss
14,0.0,0.0,0.0,104,acc,gauss
11,0.0,0.0,0.0,104,acc,gauss
12,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
12,0.0,0.0,0.0,104,acc,gauss
14,0.56437176466,0.28402030468,0.84839206934,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
12,0.473953098059,0.35833388567,0.832286953926,104,acc,gauss
13,0.0,0.0,0.0,104,acc,gauss
14,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
15,0.378752708435,0.41650518775,0.795257925987,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
13,0.0,0.0,0.0,104,acc,gauss
14,0.461805254221,0.281564295292,0.743369579315,104,acc,gauss
15,0.496736824512,0.332094430923,0.828831255436,104,acc,gauss
13,0.427552759647,0.390171468258,0.817724227905,104,acc,gauss
14,0.475958406925,0.33021107316,0.806169450283,104,acc,gauss
15,0.440748095512,0.400612354279,0.841360449791,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
13,0.518408894539,0.283159375191,0.80156826973,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
16,0.0,0.0,0.0,104,acc,gauss
17,0.537937283516,0.309665709734,0.847603023052,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
16,0.0,0.0,0.0,104,acc,gauss
14,0.553538382053,0.211809962988,0.765348315239,104,acc,gauss
15,0.599608004093,0.237344667315,0.83695268631,104,acc,gauss
16,0.629053592682,0.178358748555,0.807412326336,104,acc,gauss
17,0.490449041128,0.280238866806,0.770687937737,104,acc,gauss
18,0.0,0.0,0.0,104,acc,gauss
19,0.576355218887,0.248890519142,0.825245738029,104,acc,gauss
15,0.579816043377,0.233793184161,0.813609242439,104,acc,gauss
16,0.608820974827,0.199802070856,0.808623075485,104,acc,gauss
17,0.0,0.0,0.0,104,acc,gauss
16,0.4304253757,0.266172677279,0.696598052979,104,acc,gauss
20,0.607233166695,0.136988222599,0.744221389294,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
17,0.651181221008,0.1517816782,0.802962899208,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
15,0.516925215721,0.292127728462,0.809052944183,104,acc,gauss
16,0.55316734314,0.251841723919,0.805009067059,104,acc,gauss
17,0.463447421789,0.345145255327,0.808592677116,104,acc,gauss
18,0.506267011166,0.272110641003,0.778377652168,104,acc,gauss
21,0.624228298664,0.174147769809,0.798376083374,104,acc,gauss
18,0.525216162205,0.28663238883,0.811848580837,104,acc,gauss
18,0.633608937263,0.231544494629,0.865153431892,104,acc,gauss
19,0.662334918976,0.0366777516901,0.699012696743,104,acc,gauss
20,0.666885256767,0.170894473791,0.837779760361,104,acc,gauss
18,0.670011639595,0.130022704601,0.800034344196,104,acc,gauss
21,0.688086867332,0.143779113889,0.83186596632,104,acc,gauss
22,0.705924451351,0.119004681706,0.824929118156,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
19,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
19,0.68614256382,0.135789573193,0.821932137012,104,acc,gauss
19,0.54002571106,0.187437385321,0.727463126183,104,acc,gauss
20,0.702988982201,0.0790458023548,0.782034754753,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
17,0.58441144228,0.218516781926,0.802928209305,104,acc,gauss
22,0.0,0.0,0.0,104,acc,gauss
18,0.611521184444,0.148485526443,0.760006666183,104,acc,gauss
19,0.629942655563,0.194045841694,0.823988497257,104,acc,gauss
21,0.712795615196,0.128140375018,0.840935945511,104,acc,gauss
23,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
22,0.728693008423,0.0247157290578,0.75340873003,104,acc,gauss
23,0.731759309769,0.0651885271072,0.796947836876,104,acc,gauss
24,0.739846765995,0.121129386127,0.860976159573,104,acc,gauss
23,0.720688462257,0.0978635475039,0.818552017212,104,acc,gauss
24,0.73282968998,0.10560580343,0.838435471058,104,acc,gauss
20,0.0,0.0,0.0,104,acc,gauss
25,0.75487434864,0.10016746819,0.855041801929,104,acc,gauss
21,0.654016435146,0.143209919333,0.797226369381,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
20,0.563279688358,0.297963172197,0.861242890358,104,acc,gauss
21,0.600245773792,0.223468020558,0.823713779449,104,acc,gauss
22,0.671783447266,0.124190755188,0.795974195004,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
20,0.560776531696,0.276934146881,0.837710678577,104,acc,gauss
21,0.595133662224,0.249488011003,0.844621658325,104,acc,gauss
22,0.626085758209,0.172543376684,0.798629164696,104,acc,gauss
23,0.687190830708,0.119589477777,0.806780338287,104,acc,gauss
23,0.647491931915,0.113479226828,0.760971128941,104,acc,gauss
26,0.767301380634,0.0677850022912,0.835086405277,104,acc,gauss
24,0.702027440071,0.117241345346,0.819268763065,104,acc,gauss
22,0.627969741821,0.214518249035,0.842487990856,104,acc,gauss
23,0.654583394527,0.12876971066,0.783353149891,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
25,0.745931386948,0.0118974419311,0.757828831673,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
24,0.661570429802,0.100723519921,0.762293934822,104,acc,gauss
24,0.670558929443,0.0986925959587,0.769251525402,104,acc,gauss
25,0.674066483974,0.083350636065,0.757417082787,104,acc,gauss
24,0.0,0.0,0.0,104,acc,gauss
26,0.747407436371,0.0972642600536,0.844671666622,104,acc,gauss
25,0.645833492279,-0.0630451440811,0.582788348198,104,acc,gauss
26,0.638011932373,0.124330975115,0.76234292984,104,acc,gauss
27,0.653436779976,0.030241008848,0.683677792549,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
25,0.682802975178,0.130001246929,0.812804222107,104,acc,gauss
26,0.698931217194,0.118463478982,0.817394733429,104,acc,gauss
27,0.775710940361,-0.0690221637487,0.706688821316,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
25,0.716572701931,0.0623995251954,0.7789722085,104,acc,gauss
28,0.657188534737,0.202033877373,0.859222412109,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
27,0.71362811327,0.146836966276,0.860465109348,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
28,0.767147898674,0.0750598311424,0.842207729816,104,acc,gauss
27,0.759474277496,0.0512904562056,0.810764729977,104,acc,gauss
26,0.724314153194,0.0602895617485,0.784603714943,104,acc,gauss
28,0.731845080853,0.063300460577,0.795145511627,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
27,0.731793820858,0.10064240545,0.832436203957,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
28,0.765837490559,0.0505814701319,0.816418945789,104,acc,gauss
29,0.776459991932,0.0526649579406,0.829124987125,104,acc,gauss
28,0.744279742241,0.0713636651635,0.815643429756,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
26,0.684407174587,0.0530588701367,0.737466037273,104,acc,gauss
27,0.690989792347,0.101701512933,0.792691290379,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
29,0.0,0.0,0.0,104,acc,gauss
30,0.739698290825,0.0944758057594,0.834174096584,104,acc,gauss
28,0.703607082367,0.15820620954,0.861813306808,104,acc,gauss
31,0.751419186592,0.0884503573179,0.839869558811,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
29,0.772112727165,0.00678416574374,0.778896927834,104,acc,gauss
29,0.682253360748,0.117729879916,0.799983263016,104,acc,gauss
30,0.772954404354,0.0187767464668,0.791731178761,104,acc,gauss
29,0.723234593868,0.0119152944535,0.735149860382,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
29,0.753133296967,0.0745650231838,0.827698349953,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
0,0.0,0.0,0.0,104,acc,gauss
31,0.775283873081,0.0481495782733,0.823433458805,104,acc,gauss
