stimindex,value,rpe,sim_reward,sub,reward,sim
0,0.0,0.0,0.0,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
29,0.418479114771,-0.0623318105936,0.356147319078,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
31,0.298586457968,0.0772129297256,0.375799387693,105,acc,rdis
30,0.373346984386,0.0278206765652,0.401167660952,105,acc,rdis
30,0.441100567579,-0.272221088409,0.168879464269,105,acc,rdis
32,0.354493439198,0.0734505727887,0.427944004536,105,acc,rdis
30,0.41439896822,-0.0320788957179,0.382320076227,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
31,0.39349091053,-0.054569799453,0.338921099901,105,acc,rdis
32,0.41810426116,-0.0919692441821,0.326135009527,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
31,0.391171842813,-0.0793292745948,0.311842560768,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
33,0.351512759924,0.112534537911,0.464047312737,105,acc,rdis
31,0.24399548769,-0.00924318376929,0.234752297401,105,acc,rdis
30,0.183242633939,0.167623370886,0.350865989923,105,acc,rdis
31,0.30461242795,-0.0575095638633,0.247102871537,105,acc,rdis
32,0.237302839756,-0.0764753222466,0.160827517509,105,acc,rdis
33,0.407676249743,-0.119140662253,0.28853559494,105,acc,rdis
32,0.262971907854,0.167545646429,0.430517554283,105,acc,rdis
0,0.0,0.0,0.0,105,acc,rdis
33,0.181929931045,0.233709275723,0.415639191866,105,acc,rdis
32,0.353978961706,0.137305572629,0.491284519434,105,acc,rdis
33,0.453396767378,-0.0192562472075,0.434140533209,105,acc,rdis
33,0.384285420179,0.0580353029072,0.442320734262,105,acc,rdis
32,0.333732485771,-0.0341429077089,0.299589604139,105,acc,rdis
33,0.309010893106,0.14964003861,0.458650946617,105,acc,rdis
34,0.35115006566,0.12894372642,0.48009377718,105,acc,rdis
1,0.0,1.0,1.0,105,gl,none
2,0.356875002384,0.643124997616,1.0,105,gl,none
1,0.0,1.0,1.0,105,gl,none
2,0.356875002384,0.643124997616,1.0,105,gl,none
1,0.0,-1.0,-1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
3,0.0,-1.0,-1.0,105,gl,none
1,0.0,-1.0,-1.0,105,gl,none
4,0.0,-1.0,-1.0,105,gl,none
3,0.0,-1.0,-1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
1,0.0,1.0,1.0,105,gl,none
5,0.0,-1.0,-1.0,105,gl,none
2,0.356875002384,0.643124997616,1.0,105,gl,none
4,0.586390256882,0.413609772921,1.0,105,gl,none
3,0.586390256882,0.413609772921,1.0,105,gl,none
4,0.733997225761,0.266002774239,1.0,105,gl,none
1,0.0,1.0,1.0,105,gl,none
2,0.0,-1.0,-1.0,105,gl,none
3,0.0,1.0,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
2,0.0,-1.0,-1.0,105,gl,none
3,0.0,1.0,1.0,105,gl,none
2,0.0,-1.0,-1.0,105,gl,none
3,0.356875002384,0.643124997616,1.0,105,gl,none
5,0.733997225761,0.266002774239,1.0,105,gl,none
4,0.586390256882,0.413609772921,1.0,105,gl,none
4,0.0,-1.0,-1.0,105,gl,none
6,0.0,-1.0,-1.0,105,gl,none
5,0.356875002384,0.643124997616,1.0,105,gl,none
6,0.0,-1.0,-1.0,105,gl,none
4,0.356875002384,0.643124997616,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
5,0.828926980495,0.171073034406,1.0,105,gl,none
5,0.733997225761,0.266002774239,1.0,105,gl,none
6,0.0,-1.0,-1.0,105,gl,none
7,0.586390256882,0.413609772921,1.0,105,gl,none
8,0.733997225761,0.266002774239,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
7,0.586390256882,0.413609772921,1.0,105,gl,none
6,0.828926980495,0.171073034406,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
5,0.586390256882,0.413609772921,1.0,105,gl,none
6,0.889978647232,0.110021345317,1.0,105,gl,none
6,0.733997225761,0.266002774239,1.0,105,gl,none
7,0.0,-1.0,-1.0,105,gl,none
7,0.929242491722,0.0707574784756,1.0,105,gl,none
7,0.828926980495,0.171073034406,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
8,0.95449411869,0.0455059036613,1.0,105,gl,none
9,0.970734000206,0.0292659848928,1.0,105,gl,none
9,0.828926980495,0.171073034406,1.0,105,gl,none
10,0.889978647232,0.110021345317,1.0,105,gl,none
8,0.828926980495,0.171073034406,1.0,105,gl,none
11,0.929242491722,0.0707574784756,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
9,0.889978647232,0.110021345317,1.0,105,gl,none
10,0.929242491722,0.0707574784756,1.0,105,gl,none
10,0.981178343296,0.0188216865063,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
8,0.733997225761,0.266002774239,1.0,105,gl,none
11,0.95449411869,0.0455059036613,1.0,105,gl,none
9,0.828926980495,0.171073034406,1.0,105,gl,none
11,0.987895309925,0.0121046965942,1.0,105,gl,none
12,0.970734000206,0.0292659848928,1.0,105,gl,none
10,0.889978647232,0.110021345317,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
7,0.889978647232,0.110021345317,1.0,105,gl,none
8,0.0,-1.0,-1.0,105,gl,none
11,0.929242491722,0.0707574784756,1.0,105,gl,none
12,0.95449411869,0.0455059036613,1.0,105,gl,none
12,0.992215156555,0.00778483320028,1.0,105,gl,none
13,0.994993388653,0.00500662066042,1.0,105,gl,none
8,0.889978647232,0.110021345317,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
9,0.929242491722,0.0707574784756,1.0,105,gl,none
10,0.95449411869,0.0455059036613,1.0,105,gl,none
9,0.929242491722,0.0707574784756,1.0,105,gl,none
10,0.95449411869,0.0455059036613,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
13,0.981178343296,0.0188216865063,1.0,105,gl,none
11,0.970734000206,0.0292659848928,1.0,105,gl,none
14,0.996780097485,0.00321988295764,1.0,105,gl,none
11,0.970734000206,0.0292659848928,1.0,105,gl,none
12,0.981178343296,0.0188216865063,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
12,0.95449411869,0.0455059036613,1.0,105,gl,none
14,0.987895309925,0.0121046965942,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
12,0.981178343296,0.0188216865063,1.0,105,gl,none
13,0.970734000206,0.0292659848928,1.0,105,gl,none
14,0.981178343296,0.0188216865063,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
15,0.997929215431,0.00207078736275,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
13,0.970734000206,0.0292659848928,1.0,105,gl,none
14,0.981178343296,0.0188216865063,1.0,105,gl,none
15,0.987895309925,0.0121046965942,1.0,105,gl,none
13,0.987895309925,0.0121046965942,1.0,105,gl,none
14,0.992215156555,0.00778483320028,1.0,105,gl,none
15,0.987895309925,0.0121046965942,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
13,0.987895309925,0.0121046965942,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
16,0.992215156555,0.00778483320028,1.0,105,gl,none
17,0.994993388653,0.00500662066042,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
16,0.992215156555,0.00778483320028,1.0,105,gl,none
14,0.992215156555,0.00778483320028,1.0,105,gl,none
15,0.992215156555,0.00778483320028,1.0,105,gl,none
16,0.994993388653,0.00500662066042,1.0,105,gl,none
17,0.994993388653,0.00500662066042,1.0,105,gl,none
18,0.996780097485,0.00321988295764,1.0,105,gl,none
19,0.997929215431,0.00207078736275,1.0,105,gl,none
15,0.994993388653,0.00500662066042,1.0,105,gl,none
16,0.996780097485,0.00321988295764,1.0,105,gl,none
17,0.997929215431,0.00207078736275,1.0,105,gl,none
16,0.0,-1.0,-1.0,105,gl,none
20,0.998668253422,0.00133177509997,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
17,0.996780097485,0.00321988295764,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
15,0.994993388653,0.00500662066042,1.0,105,gl,none
16,0.996780097485,0.00321988295764,1.0,105,gl,none
17,0.998668253422,0.00133177509997,1.0,105,gl,none
18,0.999143481255,0.000856497848872,1.0,105,gl,none
21,0.999143481255,0.000856497848872,1.0,105,gl,none
18,0.0,-1.0,-1.0,105,gl,none
18,0.998668253422,0.00133177509997,1.0,105,gl,none
19,0.999143481255,0.000856497848872,1.0,105,gl,none
20,0.999449193478,0.000550835160539,1.0,105,gl,none
18,0.997929215431,0.00207078736275,1.0,105,gl,none
21,0.999645769596,0.000354255869752,1.0,105,gl,none
22,0.999772191048,0.000227830809308,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
19,0.0,-1.0,-1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
19,0.998668253422,0.00133177509997,1.0,105,gl,none
19,0.999449193478,0.000550835160539,1.0,105,gl,none
20,0.999143481255,0.000856497848872,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
17,0.997929215431,0.00207078736275,1.0,105,gl,none
22,0.999449193478,0.000550835160539,1.0,105,gl,none
18,0.998668253422,0.00133177509997,1.0,105,gl,none
19,0.999143481255,0.000856497848872,1.0,105,gl,none
21,0.999449193478,0.000550835160539,1.0,105,gl,none
23,0.999645769596,0.000354255869752,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
22,0.999645769596,0.000354255869752,1.0,105,gl,none
23,0.999772191048,0.000227830809308,1.0,105,gl,none
24,0.999853491783,0.000146523685544,1.0,105,gl,none
23,0.999853491783,0.000146523685544,1.0,105,gl,none
24,0.999905765057,9.4233044365e-05,1.0,105,gl,none
20,0.999449193478,0.000550835160539,1.0,105,gl,none
25,0.999905765057,9.4233044365e-05,1.0,105,gl,none
21,0.999645769596,0.000354255869752,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
20,0.0,-1.0,-1.0,105,gl,none
21,0.999645769596,0.000354255869752,1.0,105,gl,none
22,0.999772191048,0.000227830809308,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
20,0.996780097485,0.00321988295764,1.0,105,gl,none
21,0.997929215431,0.00207078736275,1.0,105,gl,none
22,0.998668253422,0.00133177509997,1.0,105,gl,none
23,0.999853491783,0.000146523685544,1.0,105,gl,none
23,0.999143481255,0.000856497848872,1.0,105,gl,none
26,0.999939382076,6.06036301178e-05,1.0,105,gl,none
24,0.999905765057,9.4233044365e-05,1.0,105,gl,none
22,0.999772191048,0.000227830809308,1.0,105,gl,none
23,0.999853491783,0.000146523685544,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
25,0.999939382076,6.06036301178e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
24,0.999449193478,0.000550835160539,1.0,105,gl,none
24,0.999905765057,9.4233044365e-05,1.0,105,gl,none
25,0.999645769596,0.000354255869752,1.0,105,gl,none
24,0.999772191048,0.000227830809308,1.0,105,gl,none
26,0.999961018562,3.89757078665e-05,1.0,105,gl,none
25,0.999853491783,0.000146523685544,1.0,105,gl,none
26,0.999905765057,9.4233044365e-05,1.0,105,gl,none
27,0.999939382076,6.06036301178e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
25,0.999939382076,6.06036301178e-05,1.0,105,gl,none
26,0.999961018562,3.89757078665e-05,1.0,105,gl,none
27,0.999961018562,3.89757078665e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
25,0.999939382076,6.06036301178e-05,1.0,105,gl,none
28,0.999961018562,3.89757078665e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
27,0.999974906445,2.50662524195e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
28,0.999974906445,2.50662524195e-05,1.0,105,gl,none
27,0.999974906445,2.50662524195e-05,1.0,105,gl,none
26,0.999961018562,3.89757078665e-05,1.0,105,gl,none
28,0.999983906746,1.61207335623e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
27,0.999974906445,2.50662524195e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
28,0.999983906746,1.61207335623e-05,1.0,105,gl,none
29,0.999983906746,1.61207335623e-05,1.0,105,gl,none
28,0.999983906746,1.61207335623e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
26,0.0,-1.0,-1.0,105,gl,none
27,0.999772191048,0.000227830809308,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
29,0.999989628792,1.03676466097e-05,1.0,105,gl,none
30,0.99999332428,6.66769301461e-06,1.0,105,gl,none
28,0.999853491783,0.000146523685544,1.0,105,gl,none
31,0.999995708466,4.28816019848e-06,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
29,0.999989628792,1.03676466097e-05,1.0,105,gl,none
29,0.999974906445,2.50662524195e-05,1.0,105,gl,none
30,0.99999332428,6.66769301461e-06,1.0,105,gl,none
29,0.999905765057,9.4233044365e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
29,0.999989628792,1.03676466097e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
31,0.999995708466,4.28816019848e-06,1.0,105,gl,none
30,0.99999332428,6.66769301461e-06,1.0,105,gl,none
30,0.999939382076,6.06036301178e-05,1.0,105,gl,none
32,0.999997258186,2.75782281278e-06,1.0,105,gl,none
30,0.999983906746,1.61207335623e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
31,0.999995708466,4.28816019848e-06,1.0,105,gl,none
32,0.999997258186,2.75782281278e-06,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
31,0.999989628792,1.03676466097e-05,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
33,0.999998211861,1.773624831e-06,1.0,105,gl,none
31,0.999961018562,3.89757078665e-05,1.0,105,gl,none
30,0.999989628792,1.03676466097e-05,1.0,105,gl,none
31,0.99999332428,6.66769301461e-06,1.0,105,gl,none
32,0.999974906445,2.50662524195e-05,1.0,105,gl,none
33,0.999998211861,1.773624831e-06,1.0,105,gl,none
32,0.999995708466,4.28816019848e-06,1.0,105,gl,none
0,0.0,0.0,0.0,105,gl,none
33,0.999983906746,1.61207335623e-05,1.0,105,gl,none
32,0.999997258186,2.75782281278e-06,1.0,105,gl,none
33,0.999998211861,1.773624831e-06,1.0,105,gl,none
33,0.999997258186,2.75782281278e-06,1.0,105,gl,none
32,0.99999332428,6.66769301461e-06,1.0,105,gl,none
33,0.999995708466,4.28816019848e-06,1.0,105,gl,none
34,0.999989628792,1.03676466097e-05,1.0,105,gl,none
1,0.0,0.00968547351658,0.00968547351658,105,gl,exp
2,0.00716422358528,0.37588852644,0.383052766323,105,gl,exp
1,0.0,0.410127460957,0.410127460957,105,gl,exp
2,0.303366154432,0.139304697514,0.442670851946,105,gl,exp
1,0.0,-0.548748314381,-0.548748314381,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
3,0.0,-0.905108571053,-0.905108571053,105,gl,exp
1,0.0,-0.786015629768,-0.786015629768,105,gl,exp
4,0.0,-0.898990929127,-0.898990929127,105,gl,exp
3,0.0,-0.238911092281,-0.238911092281,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
1,0.0,0.321852892637,0.321852892637,105,gl,exp
5,0.0,-0.980621397495,-0.980621397495,105,gl,exp
2,0.238070562482,0.132642894983,0.370713472366,105,gl,exp
4,0.285204261541,0.0561930425465,0.341397315264,105,gl,exp
3,0.336184859276,0.0890888497233,0.42527371645,105,gl,exp
4,0.402082771063,-0.0779972150922,0.324085533619,105,gl,exp
1,0.0,0.338069707155,0.338069707155,105,gl,exp
2,0.0,-0.967542767525,-0.967542767525,105,gl,exp
3,0.0,0.321878880262,0.321878880262,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
2,0.0,-0.649103522301,-0.649103522301,105,gl,exp
3,0.0,0.290916472673,0.290916472673,105,gl,exp
2,0.0,-0.838352262974,-0.838352262974,105,gl,exp
3,0.250065922737,0.0412746928632,0.291340619326,105,gl,exp
5,0.326769560575,-0.0292633883655,0.297506183386,105,gl,exp
4,0.280596315861,0.131837189198,0.412433505058,105,gl,exp
4,0.0,-0.940727710724,-0.940727710724,105,gl,exp
6,0.0,-0.706896543503,-0.706896543503,105,gl,exp
5,0.215187266469,0.151528283954,0.366715550423,105,gl,exp
6,0.0,-0.536477565765,-0.536477565765,105,gl,exp
4,0.238089770079,0.0665849670768,0.304674744606,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
5,0.344389200211,0.0465613752604,0.39095056057,105,gl,exp
5,0.378114640713,0.0135689890012,0.391683608294,105,gl,exp
6,0.0,-0.458867281675,-0.458867281675,105,gl,exp
7,0.32727086544,-0.0628769397736,0.264393895864,105,gl,exp
8,0.280761569738,0.0925779417157,0.373339504004,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
7,0.40640810132,-0.0901675224304,0.31624057889,105,gl,exp
6,0.388151437044,-0.195442631841,0.192708820105,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
5,0.287341833115,-0.00150313472841,0.285838723183,105,gl,exp
6,0.378830075264,-0.101754456758,0.277075618505,105,gl,exp
6,0.286229997873,0.0622653365135,0.348495334387,105,gl,exp
7,0.0,-0.381622463465,-0.381622463465,105,gl,exp
7,0.303563565016,0.121251963079,0.424815535545,105,gl,exp
7,0.305123806,-0.249736785889,0.0553870052099,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
8,0.393252134323,-0.0155063290149,0.377745807171,105,gl,exp
9,0.38178229332,-0.0344091355801,0.34737315774,105,gl,exp
9,0.34924030304,-0.0407827422023,0.308457583189,105,gl,exp
10,0.319073826075,0.0387042835355,0.35777810216,105,gl,exp
8,0.332286894321,-0.0422653481364,0.290021538734,105,gl,exp
11,0.347702890635,-0.00640476960689,0.341298133135,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
9,0.301023721695,0.079127073288,0.380150794983,105,gl,exp
10,0.359553039074,-0.0739257484674,0.285627305508,105,gl,exp
10,0.356330275536,-0.0603447183967,0.295985549688,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
8,0.339712321758,-0.339712321758,0.0,105,gl,exp
11,0.304871082306,-0.150084778666,0.154786318541,105,gl,exp
9,0.0884313583374,0.12069811672,0.209129482508,105,gl,exp
11,0.311694055796,-0.104184933007,0.207509115338,105,gl,exp
12,0.193855255842,0.122201129794,0.316056400537,105,gl,exp
10,0.17771025002,0.12026014179,0.297970384359,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
7,0.2435849756,0.153909444809,0.39749443531,105,gl,exp
8,0.0,-0.435139328241,-0.435139328241,105,gl,exp
11,0.266665160656,0.0658412873745,0.33250644803,105,gl,exp
12,0.342965364456,0.0303899049759,0.373355269432,105,gl,exp
12,0.234629750252,0.0767804831266,0.31141024828,105,gl,exp
13,0.29142332077,-0.127605542541,0.16381777823,105,gl,exp
8,0.120396614075,0.182586982846,0.302983611822,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
9,0.357429862022,-0.0211778655648,0.336252003908,105,gl,exp
10,0.341764867306,0.0385677926242,0.380332648754,105,gl,exp
9,0.255453914404,0.101904697716,0.357358634472,105,gl,exp
10,0.330831557512,-0.0245121791959,0.306319385767,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
13,0.28424590826,0.0360590219498,0.32030493021,105,gl,exp
11,0.312700212002,-0.00718410918489,0.305516093969,105,gl,exp
14,0.197035104036,0.141380831599,0.338415950537,105,gl,exp
11,0.3702929914,-0.00141549180262,0.368877500296,105,gl,exp
12,0.369245946407,-0.182899609208,0.1863463521,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
12,0.315367162228,-0.117323420942,0.198043733835,105,gl,exp
14,0.310918301344,0.0403331741691,0.351251482964,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
12,0.307386219501,-0.144889488816,0.162496715784,105,gl,exp
13,0.365444391966,-0.0171780865639,0.348266333342,105,gl,exp
14,0.352737993002,-0.0480099879205,0.304728001356,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
15,0.301612734795,-0.0704522505403,0.231160476804,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
13,0.228584483266,0.146716669202,0.375301152468,105,gl,exp
14,0.337108969688,-0.190494954586,0.146614015102,105,gl,exp
15,0.196202233434,-0.0185644924641,0.17763774097,105,gl,exp
13,0.233957394958,0.125995516777,0.359952926636,105,gl,exp
14,0.32715472579,0.00928567443043,0.336440384388,105,gl,exp
15,0.317225605249,0.0210082996637,0.338233888149,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
13,0.200213268399,-0.0145050501451,0.185708209872,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
16,0.182470306754,0.0309425313026,0.213412836194,105,gl,exp
17,0.205358102918,0.189540222287,0.394898325205,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
16,0.332765191793,0.05688681826,0.389651983976,105,gl,exp
14,0.189484059811,0.0604939125478,0.249977976084,105,gl,exp
15,0.340752243996,-0.0198351126164,0.320917159319,105,gl,exp
16,0.326080471277,-0.0338546745479,0.292225807905,105,gl,exp
17,0.374843657017,-0.225937232375,0.14890640974,105,gl,exp
18,0.345558643341,0.0361486896873,0.381707310677,105,gl,exp
19,0.372297376394,-0.0130884312093,0.35920894146,105,gl,exp
15,0.234230652452,0.00593859283254,0.240169242024,105,gl,exp
16,0.238623350859,-0.133212536573,0.105410814285,105,gl,exp
17,0.140087708831,0.0495971441269,0.189684852958,105,gl,exp
16,0.0,-0.632664561272,-0.632664561272,105,gl,exp
20,0.362616032362,-0.0194873008877,0.343128710985,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
17,0.301038593054,0.0083882426843,0.30942684412,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
15,0.334023207426,0.0372770354152,0.371300250292,105,gl,exp
16,0.361596554518,0.0224359277636,0.384032487869,105,gl,exp
17,0.249500080943,0.142720103264,0.392220199108,105,gl,exp
18,0.355068355799,0.00274765002541,0.357816010714,105,gl,exp
21,0.34820151329,-0.0525175258517,0.295683979988,105,gl,exp
18,0.0,-0.513024330139,-0.513024330139,105,gl,exp
18,0.176774099469,0.0961117595434,0.272885859013,105,gl,exp
19,0.247866764665,0.0647968947887,0.312663644552,105,gl,exp
20,0.295796215534,0.0280975811183,0.323893785477,105,gl,exp
18,0.307243257761,0.0310205668211,0.338263839483,105,gl,exp
21,0.316579639912,-0.0647154301405,0.25186419487,105,gl,exp
22,0.268710434437,0.0643793940544,0.333089828491,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
19,0.0,-1.0,-1.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
19,0.330188810825,0.0683600232005,0.398548811674,105,gl,exp
19,0.357100754976,0.0150874443352,0.372188210487,105,gl,exp
20,0.380753844976,0.0180876962841,0.398841559887,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
17,0.378192126751,-0.0771158263087,0.301076322794,105,gl,exp
22,0.309354960918,0.0203654225916,0.329720377922,105,gl,exp
18,0.321150541306,-0.04408249259,0.277068048716,105,gl,exp
19,0.288543254137,-0.0559651963413,0.232578068972,105,gl,exp
21,0.394133090973,-0.0406398512423,0.353493243456,105,gl,exp
23,0.324418991804,-0.0226311068982,0.301787883043,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
22,0.364072293043,-0.243929028511,0.120143279433,105,gl,exp
23,0.183641061187,0.0958000794053,0.279441148043,105,gl,exp
24,0.254503190517,0.115496039391,0.369999200106,105,gl,exp
23,0.316331088543,0.0129586551338,0.329289734364,105,gl,exp
24,0.325916439295,-0.216302350163,0.109614081681,105,gl,exp
20,0.247146502137,-0.0490682125092,0.198078289628,105,gl,exp
25,0.339934140444,-0.146592155099,0.193342000246,105,gl,exp
21,0.210851356387,0.110159114003,0.32101047039,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
20,0.0,-0.57993209362,-0.57993209362,105,gl,exp
21,0.368260771036,-0.0467221662402,0.321538597345,105,gl,exp
22,0.292334675789,-0.0118870474398,0.280447632074,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
20,0.207720696926,0.117906741798,0.325627446175,105,gl,exp
21,0.29493483901,-0.0908393263817,0.204095512629,105,gl,exp
22,0.227742120624,-0.00404754979536,0.223694577813,105,gl,exp
23,0.283541977406,-0.0916680023074,0.191873982549,105,gl,exp
23,0.224748194218,0.0244216155261,0.249169811606,105,gl,exp
26,0.231501773,0.127946019173,0.359447777271,105,gl,exp
24,0.215736299753,0.0382135957479,0.253949910402,105,gl,exp
22,0.333700954914,-0.0846481993794,0.249052762985,105,gl,exp
23,0.271087735891,-0.141134142876,0.129953593016,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
25,0.165920287371,-0.0571849867702,0.108735300601,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
24,0.242812559009,0.0651405379176,0.307953119278,105,gl,exp
24,0.166692584753,0.223379641771,0.390072226524,105,gl,exp
25,0.290996193886,0.0264901798218,0.31748637557,105,gl,exp
24,0.307679057121,-0.124372579157,0.183306470513,105,gl,exp
26,0.123621270061,0.241248995066,0.364870280027,105,gl,exp
25,0.215682208538,0.208435893059,0.424118101597,105,gl,exp
26,0.36985963583,0.00502048386261,0.374880135059,105,gl,exp
27,0.373573213816,0.013914915733,0.387488126755,105,gl,exp
0,0.0,0.0,0.0,105,gl,exp
25,0.331923723221,-0.00859981868416,0.323323905468,105,gl,exp
